filename,name,formula,INCHIKEY,SMILES,ion_mode,exact_mass,precursor_ion,measmass,neutral_loss
LU084556.txt,"1,3-Diphenylguanidine",C13H13N3,OWRCNXZUPFZXOS-UHFFFAOYSA-N,N=C(NC1=CC=CC=C1)NC1=CC=CC=C1,NEGATIVE,211.1109,210.1037,"Any[92.0506, 117.0459]","[118.0531, 93.0578]"
LU084651.txt,3-Hydroxy-2-naphthoic acid,C11H8O3,ALKYHXVLJMQRLQ-UHFFFAOYSA-N,OC(=O)C1=CC2=C(C=CC=C2)C=C1O,NEGATIVE,188.0473,187.0401,"Any[143.0502, 187.0401]",[43.989900000000006]
LU084652.txt,3-Hydroxy-2-naphthoic acid,C11H8O3,ALKYHXVLJMQRLQ-UHFFFAOYSA-N,OC(=O)C1=CC2=C(C=CC=C2)C=C1O,NEGATIVE,188.0473,187.0401,"Any[143.0502, 187.0401]",[43.989900000000006]
LU084653.txt,3-Hydroxy-2-naphthoic acid,C11H8O3,ALKYHXVLJMQRLQ-UHFFFAOYSA-N,OC(=O)C1=CC2=C(C=CC=C2)C=C1O,NEGATIVE,188.0473,187.0401,"Any[115.0553, 143.0501, 187.0401]","[71.98479999999999, 43.99000000000001]"
LU084654.txt,3-Hydroxy-2-naphthoic acid,C11H8O3,ALKYHXVLJMQRLQ-UHFFFAOYSA-N,OC(=O)C1=CC2=C(C=CC=C2)C=C1O,NEGATIVE,188.0473,187.0401,"Any[115.0553, 143.0502, 187.0402]","[71.98479999999999, 43.989900000000006]"
LU084655.txt,3-Hydroxy-2-naphthoic acid,C11H8O3,ALKYHXVLJMQRLQ-UHFFFAOYSA-N,OC(=O)C1=CC2=C(C=CC=C2)C=C1O,NEGATIVE,188.0473,187.0401,"Any[115.0553, 117.0347, 143.0502]","[71.98479999999999, 70.0054, 43.989900000000006]"
LU084656.txt,3-Hydroxy-2-naphthoic acid,C11H8O3,ALKYHXVLJMQRLQ-UHFFFAOYSA-N,OC(=O)C1=CC2=C(C=CC=C2)C=C1O,NEGATIVE,188.0473,187.0401,"Any[114.0474, 115.0553, 117.0344, 125.0396, 143.0502]","[72.9927, 71.98479999999999, 70.00569999999999, 62.0005, 43.989900000000006]"
LU084951.txt,Aziprotryne,C7H11N7S,AFIIBUOYKYSPKB-UHFFFAOYSA-N,CSC1=NC(NC(C)C)=NC(N=[N+]=[N-])=N1,NEGATIVE,225.0797,224.0724,"Any[57.9757, 66.0098, 80.0128, 87.0022, 96.0567, 134.0472, 151.0737, 153.0114, 154.0194, 169.0551, 181.0427, 196.0663, 224.0725]","[166.0967, 158.06259999999997, 144.0596, 137.0702, 128.01569999999998, 90.02519999999998, 72.99869999999999, 71.06099999999998, 70.053, 55.01729999999998, 43.02969999999999, 28.006099999999975]"
LU084952.txt,Aziprotryne,C7H11N7S,AFIIBUOYKYSPKB-UHFFFAOYSA-N,CSC1=NC(NC(C)C)=NC(N=[N+]=[N-])=N1,NEGATIVE,225.0797,224.0724,"Any[57.9756, 66.0098, 80.0127, 83.0615, 87.0022, 96.0567, 123.0677, 134.0471, 137.9881, 138.9957, 151.074, 153.0114, 154.0192, 169.0554, 181.0426, 196.0662, 224.0723]","[166.09679999999997, 158.06259999999997, 144.0597, 141.0109, 137.0702, 128.01569999999998, 101.00469999999999, 90.02529999999999, 86.08429999999998, 85.07669999999999, 72.99839999999998, 71.06099999999998, 70.05319999999998, 55.016999999999996, 43.029799999999994, 28.00619999999998]"
LU084953.txt,Aziprotryne,C7H11N7S,AFIIBUOYKYSPKB-UHFFFAOYSA-N,CSC1=NC(NC(C)C)=NC(N=[N+]=[N-])=N1,NEGATIVE,225.0797,224.0724,"Any[57.9756, 66.0098, 80.0129, 83.0615, 87.0022, 96.0567, 134.0473, 138.996, 151.0738, 153.0116, 154.032, 169.0553, 181.0423]","[166.09679999999997, 158.06259999999997, 144.05949999999999, 141.0109, 137.0702, 128.01569999999998, 90.02509999999998, 85.07639999999998, 72.99859999999998, 71.0608, 70.04039999999998, 55.0171, 43.030099999999976]"
LU084954.txt,Aziprotryne,C7H11N7S,AFIIBUOYKYSPKB-UHFFFAOYSA-N,CSC1=NC(NC(C)C)=NC(N=[N+]=[N-])=N1,NEGATIVE,225.0797,224.0724,"Any[57.9757, 66.0098, 80.0128, 83.0615, 134.0471, 138.9959, 154.0319]","[166.0967, 158.06259999999997, 144.0596, 141.0109, 90.02529999999999, 85.07649999999998, 70.04049999999998]"
LU084955.txt,Aziprotryne,C7H11N7S,AFIIBUOYKYSPKB-UHFFFAOYSA-N,CSC1=NC(NC(C)C)=NC(N=[N+]=[N-])=N1,NEGATIVE,225.0797,224.0724,"Any[57.9757, 66.0098, 67.0303, 71.9789, 80.0128, 83.0614, 134.0476]","[166.0967, 158.06259999999997, 157.0421, 152.0935, 144.0596, 141.01099999999997, 90.0248]"
LU084956.txt,Aziprotryne,C7H11N7S,AFIIBUOYKYSPKB-UHFFFAOYSA-N,CSC1=NC(NC(C)C)=NC(N=[N+]=[N-])=N1,NEGATIVE,225.0797,224.0724,"Any[57.9756, 66.0098, 67.0303, 71.9787, 80.0129, 83.0614]","[166.09679999999997, 158.06259999999997, 157.0421, 152.09369999999998, 144.05949999999999, 141.01099999999997]"
LU085251.txt,1H-Benzotriazol-1-ol,C6H5N3O,ASOKPJOREAFHNY-UHFFFAOYSA-N,ON1N=NC2=C1C=CC=C2,NEGATIVE,135.0433,134.036,"Any[52.0192, 78.0349, 93.0345, 105.022, 106.0299, 134.036]","[82.0168, 56.00110000000001, 41.00150000000001, 29.013999999999996, 28.006100000000004]"
LU085252.txt,1H-Benzotriazol-1-ol,C6H5N3O,ASOKPJOREAFHNY-UHFFFAOYSA-N,ON1N=NC2=C1C=CC=C2,NEGATIVE,135.0433,134.036,"Any[50.0034, 52.0192, 78.0349, 93.0345, 105.022, 106.0299, 134.036]","[84.0326, 82.0168, 56.00110000000001, 41.00150000000001, 29.013999999999996, 28.006100000000004]"
LU085253.txt,1H-Benzotriazol-1-ol,C6H5N3O,ASOKPJOREAFHNY-UHFFFAOYSA-N,ON1N=NC2=C1C=CC=C2,NEGATIVE,135.0433,134.036,"Any[52.0192, 78.0349, 93.0345, 105.0219, 106.0299, 134.0359]","[82.0168, 56.00110000000001, 41.00150000000001, 29.0141, 28.006100000000004]"
LU085254.txt,1H-Benzotriazol-1-ol,C6H5N3O,ASOKPJOREAFHNY-UHFFFAOYSA-N,ON1N=NC2=C1C=CC=C2,NEGATIVE,135.0433,134.036,"Any[50.0036, 52.0192, 78.0349, 105.022, 106.0299, 134.0361]","[84.0324, 82.0168, 56.00110000000001, 29.013999999999996, 28.006100000000004]"
LU085255.txt,1H-Benzotriazol-1-ol,C6H5N3O,ASOKPJOREAFHNY-UHFFFAOYSA-N,ON1N=NC2=C1C=CC=C2,NEGATIVE,135.0433,134.036,"Any[50.0036, 52.0192, 78.0349, 134.036]","[84.0324, 82.0168, 56.00110000000001]"
LU085256.txt,1H-Benzotriazol-1-ol,C6H5N3O,ASOKPJOREAFHNY-UHFFFAOYSA-N,ON1N=NC2=C1C=CC=C2,NEGATIVE,135.0433,134.036,"Any[50.0035, 52.0192, 78.0349]","[84.0325, 82.0168, 56.00110000000001]"
LU085351.txt,PharmaGSID_47261,C13H15NO3S,FUSYFEXGXRDJNB-KWQFWETISA-N,CC[C@H](C)[C@H](N1SC2=CC=CC=C2C1=O)C(O)=O,NEGATIVE,265.0773,264.07,"Any[108.0039, 109.0116, 150.0018, 152.0175, 179.0712, 205.057, 220.08]","[156.0661, 155.0584, 114.06819999999999, 112.05249999999998, 84.99879999999999, 59.013000000000005, 43.98999999999998]"
LU085352.txt,PharmaGSID_47261,C13H15NO3S,FUSYFEXGXRDJNB-KWQFWETISA-N,CC[C@H](C)[C@H](N1SC2=CC=CC=C2C1=O)C(O)=O,NEGATIVE,265.0773,264.07,"Any[108.0041, 109.0117, 120.0454, 134.0071, 137.0067, 150.0019, 152.0176, 163.0098, 179.0717, 205.0567, 220.0801]","[156.0659, 155.05829999999997, 144.0246, 130.06289999999998, 127.0633, 114.06809999999999, 112.0524, 101.06019999999998, 84.9983, 59.01329999999999, 43.989900000000006]"
LU085353.txt,PharmaGSID_47261,C13H15NO3S,FUSYFEXGXRDJNB-KWQFWETISA-N,CC[C@H](C)[C@H](N1SC2=CC=CC=C2C1=O)C(O)=O,NEGATIVE,265.0773,264.07,"Any[63.9625, 80.0506, 82.0663, 106.9962, 108.004, 108.0216, 109.0117, 110.9911, 120.0455, 134.0071, 137.0066, 150.0019, 152.0176, 163.0099, 193.0693, 202.0702, 205.0566, 218.0643, 220.0801, 237.0463]","[200.1075, 184.0194, 182.00369999999998, 157.0738, 156.06599999999997, 156.0484, 155.05829999999997, 153.07889999999998, 144.0245, 130.06289999999998, 127.0634, 114.06809999999999, 112.0524, 101.0601, 71.0007, 61.99979999999999, 59.01339999999999, 46.00569999999999, 43.989900000000006, 27.02369999999999]"
LU085354.txt,PharmaGSID_47261,C13H15NO3S,FUSYFEXGXRDJNB-KWQFWETISA-N,CC[C@H](C)[C@H](N1SC2=CC=CC=C2C1=O)C(O)=O,NEGATIVE,265.0773,264.07,"Any[56.9804, 63.9624, 80.0506, 82.0661, 106.9962, 108.004, 108.0218, 109.0117, 110.9909, 123.9989, 134.007, 137.0066, 138.9857, 150.0018, 152.0175, 163.0096, 202.0696, 205.0567, 211.0248, 218.0643, 220.0801]","[207.0896, 200.1076, 184.0194, 182.0039, 157.0738, 156.06599999999997, 156.0482, 155.05829999999997, 153.07909999999998, 140.0711, 130.063, 127.0634, 125.08429999999998, 114.06819999999999, 112.05249999999998, 101.06039999999999, 62.000399999999985, 59.01329999999999, 53.045199999999994, 46.00569999999999, 43.989900000000006]"
LU085355.txt,PharmaGSID_47261,C13H15NO3S,FUSYFEXGXRDJNB-KWQFWETISA-N,CC[C@H](C)[C@H](N1SC2=CC=CC=C2C1=O)C(O)=O,NEGATIVE,265.0773,264.07,"Any[56.9802, 57.9757, 63.9624, 80.0506, 106.9961, 108.004, 108.0217, 109.0117, 110.991, 123.999, 134.007, 137.0066, 138.9861, 150.0019, 152.0175, 220.0799]","[207.0898, 206.09429999999998, 200.1076, 184.0194, 157.07389999999998, 156.06599999999997, 156.04829999999998, 155.05829999999997, 153.079, 140.071, 130.063, 127.0634, 125.0839, 114.06809999999999, 112.05249999999998, 43.990099999999984]"
LU085356.txt,PharmaGSID_47261,C13H15NO3S,FUSYFEXGXRDJNB-KWQFWETISA-N,CC[C@H](C)[C@H](N1SC2=CC=CC=C2C1=O)C(O)=O,NEGATIVE,265.0773,264.07,"Any[56.9803, 57.9757, 63.9625, 106.9963, 108.004, 108.0217, 109.0117, 110.991, 123.9989, 134.0071, 137.0065, 138.9861, 150.0019]","[207.0897, 206.09429999999998, 200.1075, 157.07369999999997, 156.06599999999997, 156.04829999999998, 155.05829999999997, 153.079, 140.0711, 130.06289999999998, 127.0635, 125.0839, 114.06809999999999]"
LU085451.txt,PharmaGSID_47263,C15H16N4O2,BEOZJBLIRPRMJM-UHFFFAOYSA-N,CCN1N=C(C)C2=C1C(=O)NCC(=N2)C1=CC=C(O)C=C1,NEGATIVE,284.1273,283.12,Any[283.1202],Float64[]
LU085452.txt,PharmaGSID_47263,C15H16N4O2,BEOZJBLIRPRMJM-UHFFFAOYSA-N,CCN1N=C(C)C2=C1C(=O)NCC(=N2)C1=CC=C(O)C=C1,NEGATIVE,284.1273,283.12,"Any[93.0345, 131.0377, 132.0461, 159.0326, 177.0787, 190.0863, 215.0594, 228.1146, 253.0733, 254.081, 255.0889, 255.1252, 283.1202]","[190.08550000000002, 152.0823, 151.0739, 124.0874, 106.0413, 93.03370000000001, 68.0606, 55.00540000000001, 30.046700000000016, 29.039000000000016, 28.03110000000001, 27.994799999999998]"
LU085453.txt,PharmaGSID_47263,C15H16N4O2,BEOZJBLIRPRMJM-UHFFFAOYSA-N,CCN1N=C(C)C2=C1C(=O)NCC(=N2)C1=CC=C(O)C=C1,NEGATIVE,284.1273,283.12,"Any[93.0346, 106.041, 117.0344, 118.0299, 120.0203, 130.0297, 131.0376, 132.0455, 134.0724, 144.0455, 157.0534, 158.0484, 159.0325, 160.0402, 162.0549, 173.0358, 175.0626, 183.0684, 185.0362, 186.0441, 187.051, 190.0859, 198.0803, 199.0753, 199.0876, 211.0751, 212.0834, 225.0669, 228.114, 237.0783, 239.0574, 253.0731, 254.081, 255.0887, 255.125, 267.0887, 283.12]","[190.0854, 177.079, 166.0856, 165.0901, 163.09969999999998, 153.0903, 152.0824, 151.0745, 149.04760000000002, 139.0745, 126.0666, 125.07160000000002, 124.0875, 123.0798, 121.0651, 110.08420000000001, 108.0574, 100.05160000000001, 98.0838, 97.07590000000002, 96.06900000000002, 93.0341, 85.03970000000001, 84.0447, 84.0324, 72.04490000000001, 71.03659999999999, 58.0531, 55.006, 46.04169999999999, 44.0626, 30.046899999999994, 29.039000000000016, 28.031300000000016, 27.995000000000005, 16.031299999999987]"
LU085454.txt,PharmaGSID_47263,C15H16N4O2,BEOZJBLIRPRMJM-UHFFFAOYSA-N,CCN1N=C(C)C2=C1C(=O)NCC(=N2)C1=CC=C(O)C=C1,NEGATIVE,284.1273,283.12,"Any[64.0066, 93.0346, 93.0457, 106.0411, 117.0345, 118.0298, 120.0203, 120.0447, 123.0452, 130.0299, 131.0376, 132.0454, 143.025, 144.0454, 146.0243, 149.0467, 156.0329, 157.0406, 157.053, 158.0484, 159.0325, 159.0562, 160.0405, 162.055, 169.0408, 171.0563, 175.0627, 177.0778, 182.048, 183.0555, 185.0356, 185.0714, 186.0433, 190.0858, 196.0519, 197.072, 198.0572, 198.0673, 198.0799, 199.0749, 199.086, 212.0465, 212.083, 223.0754, 224.059, 225.067, 228.1138, 237.078, 238.0499, 253.0731, 254.0812, 255.0888, 267.089, 283.1199]","[219.1134, 190.0854, 190.0743, 177.0789, 166.08550000000002, 165.0902, 163.09969999999998, 163.0753, 160.0748, 153.0901, 152.0824, 151.0746, 140.095, 139.0746, 137.0957, 134.07330000000002, 127.08709999999999, 126.07939999999999, 126.06700000000001, 125.07160000000002, 124.0875, 124.06380000000001, 123.0795, 121.065, 114.07920000000001, 112.06370000000001, 108.0573, 106.04220000000001, 101.072, 100.06450000000001, 98.08440000000002, 98.0486, 97.07670000000002, 93.0342, 87.06810000000002, 86.048, 85.06280000000001, 85.05270000000002, 85.0401, 84.04509999999999, 84.03399999999999, 71.0735, 71.037, 60.0446, 59.06100000000001, 58.053, 55.00620000000001, 46.042, 45.0701, 30.046899999999994, 29.03880000000001, 28.031200000000013, 16.031000000000006]"
LU085455.txt,PharmaGSID_47263,C15H16N4O2,BEOZJBLIRPRMJM-UHFFFAOYSA-N,CCN1N=C(C)C2=C1C(=O)NCC(=N2)C1=CC=C(O)C=C1,NEGATIVE,284.1273,283.12,"Any[64.0068, 65.0145, 90.0097, 93.0346, 106.0411, 117.0346, 118.0299, 120.0204, 130.0299, 131.0377, 132.0455, 143.0251, 144.0457, 145.0409, 155.0378, 156.0331, 157.0409, 157.0533, 158.0487, 158.0609, 159.0326, 160.041, 163.0277, 169.041, 170.0613, 171.0564, 173.0355, 175.0626, 182.0485, 183.0563, 183.0699, 184.0519, 185.0357, 186.0436, 187.0514, 195.0567, 196.0645, 197.0721, 198.0561, 198.0673, 198.08, 199.0754, 199.0859, 210.0433, 211.0391, 212.0465, 222.0673, 223.051, 224.0592, 225.0671, 237.0773, 238.0498, 253.0732, 255.0888, 267.0896]","[219.1132, 218.1055, 193.1103, 190.0854, 177.0789, 166.0854, 165.0901, 163.0996, 153.0901, 152.0823, 151.0745, 140.0949, 139.0743, 138.0791, 128.0822, 127.08690000000001, 126.07910000000001, 126.0667, 125.07130000000001, 125.0591, 124.0874, 123.07900000000001, 120.0923, 114.07900000000001, 113.05870000000002, 112.06360000000001, 110.08449999999999, 108.0574, 101.07150000000001, 100.06370000000001, 100.05010000000001, 99.06810000000002, 98.08430000000001, 97.0764, 96.0686, 88.0633, 87.0555, 86.0479, 85.06390000000002, 85.05270000000002, 85.03999999999999, 84.0446, 84.0341, 73.07670000000002, 72.08090000000001, 71.0735, 61.052700000000016, 60.06900000000002, 59.0608, 58.052899999999994, 46.042699999999996, 45.0702, 30.04679999999999, 28.031200000000013, 16.030399999999986]"
LU085456.txt,PharmaGSID_47263,C15H16N4O2,BEOZJBLIRPRMJM-UHFFFAOYSA-N,CCN1N=C(C)C2=C1C(=O)NCC(=N2)C1=CC=C(O)C=C1,NEGATIVE,284.1273,283.12,"Any[64.0067, 65.0146, 90.0099, 93.0346, 106.0411, 117.0346, 118.0299, 120.0204, 130.0296, 131.0377, 132.0455, 143.0251, 144.0455, 145.0409, 147.0564, 149.0469, 155.0376, 156.033, 157.0407, 157.0524, 159.0323, 169.041, 170.0612, 171.0565, 173.0356, 182.0485, 183.0562, 184.0511, 185.0357, 186.0427, 195.0562, 196.0642, 197.072, 198.0563, 198.0675, 198.0796, 199.0509, 199.0755, 210.044, 211.039, 212.046, 222.0677, 223.0513, 224.0593, 225.0671, 238.0491, 253.0736]","[219.1133, 218.1054, 193.1101, 190.0854, 177.0789, 166.0854, 165.0901, 163.0996, 153.09040000000002, 152.0823, 151.0745, 140.0949, 139.0745, 138.0791, 136.0636, 134.0731, 128.0824, 127.08700000000002, 126.07930000000002, 126.0676, 124.08770000000001, 114.07900000000001, 113.05879999999999, 112.0635, 110.08440000000002, 101.07150000000001, 100.06380000000001, 99.06890000000001, 98.08430000000001, 97.07730000000001, 88.06380000000001, 87.0558, 86.048, 85.06370000000001, 85.05250000000001, 85.0404, 84.06909999999999, 84.0445, 73.076, 72.08100000000002, 71.07400000000001, 61.0523, 60.06870000000001, 59.0607, 58.052899999999994, 45.070899999999995, 30.046400000000006]"
LU086051.txt,"2,2`-Bisphenol F",C13H12O2,MQCPOLNSJCWPGT-UHFFFAOYSA-N,OC1=C(CC2=C(O)C=CC=C2)C=CC=C1,NEGATIVE,200.0837,199.0765,"Any[93.0346, 199.0764]",[106.04190000000001]
LU086052.txt,"2,2`-Bisphenol F",C13H12O2,MQCPOLNSJCWPGT-UHFFFAOYSA-N,OC1=C(CC2=C(O)C=CC=C2)C=CC=C1,NEGATIVE,200.0837,199.0765,"Any[93.0346, 199.0765]",[106.04190000000001]
LU086053.txt,"2,2`-Bisphenol F",C13H12O2,MQCPOLNSJCWPGT-UHFFFAOYSA-N,OC1=C(CC2=C(O)C=CC=C2)C=CC=C1,NEGATIVE,200.0837,199.0765,"Any[93.0346, 199.0764]",[106.04190000000001]
LU086054.txt,"2,2`-Bisphenol F",C13H12O2,MQCPOLNSJCWPGT-UHFFFAOYSA-N,OC1=C(CC2=C(O)C=CC=C2)C=CC=C1,NEGATIVE,200.0837,199.0765,"Any[65.0397, 93.0345, 199.0765]","[134.03680000000003, 106.04200000000002]"
LU086055.txt,"2,2`-Bisphenol F",C13H12O2,MQCPOLNSJCWPGT-UHFFFAOYSA-N,OC1=C(CC2=C(O)C=CC=C2)C=CC=C1,NEGATIVE,200.0837,199.0765,"Any[65.0397, 93.0346]","[134.03680000000003, 106.04190000000001]"
LU086056.txt,"2,2`-Bisphenol F",C13H12O2,MQCPOLNSJCWPGT-UHFFFAOYSA-N,OC1=C(CC2=C(O)C=CC=C2)C=CC=C1,NEGATIVE,200.0837,199.0765,"Any[65.0397, 75.0242, 93.0346]","[134.03680000000003, 124.05230000000002, 106.04190000000001]"
LU086351.txt,Halofenozide,C18H19ClN2O2,CNKHSLKYRMDDNQ-UHFFFAOYSA-N,CC(C)(C)N(NC(=O)C1=CC=C(Cl)C=C1)C(=O)C1=CC=CC=C1,NEGATIVE,330.1135,329.1062,"Any[77.0396, 121.0294, 154.9905, 176.1083, 272.0359, 273.0436, 329.106]","[252.0666, 208.0768, 174.1157, 152.9979, 57.070299999999975, 56.062599999999975]"
LU086352.txt,Halofenozide,C18H19ClN2O2,CNKHSLKYRMDDNQ-UHFFFAOYSA-N,CC(C)(C)N(NC(=O)C1=CC=C(Cl)C=C1)C(=O)C1=CC=CC=C1,NEGATIVE,330.1135,329.1062,"Any[77.0392, 111.0007, 121.0294, 154.9906, 161.0356, 176.108, 194.997, 272.0359, 273.0437, 329.1062]","[252.067, 218.1055, 208.0768, 174.1156, 168.0706, 152.9982, 134.1092, 57.070299999999975, 56.0625]"
LU086353.txt,Halofenozide,C18H19ClN2O2,CNKHSLKYRMDDNQ-UHFFFAOYSA-N,CC(C)(C)N(NC(=O)C1=CC=C(Cl)C=C1)C(=O)C1=CC=CC=C1,NEGATIVE,330.1135,329.1062,"Any[77.0393, 93.0344, 111.0007, 121.0294, 151.0069, 154.0066, 154.9906, 161.0356, 176.108, 194.9967, 272.0359, 273.0437]","[252.0669, 236.0718, 218.1055, 208.0768, 178.0993, 175.0996, 174.1156, 168.0706, 152.9982, 134.1095, 57.070299999999975, 56.0625]"
LU086354.txt,Halofenozide,C18H19ClN2O2,CNKHSLKYRMDDNQ-UHFFFAOYSA-N,CC(C)(C)N(NC(=O)C1=CC=C(Cl)C=C1)C(=O)C1=CC=CC=C1,NEGATIVE,330.1135,329.1062,"Any[77.0394, 93.0346, 108.0217, 111.0007, 117.0458, 120.0456, 121.0295, 151.007, 154.0066, 154.9906, 161.0357, 176.1082, 194.9965, 271.0288]","[252.0668, 236.0716, 221.0845, 218.1055, 212.06040000000002, 209.06060000000002, 208.07670000000002, 178.0992, 175.0996, 174.1156, 168.0705, 152.998, 134.1097, 58.07740000000001]"
LU086355.txt,Halofenozide,C18H19ClN2O2,CNKHSLKYRMDDNQ-UHFFFAOYSA-N,CC(C)(C)N(NC(=O)C1=CC=C(Cl)C=C1)C(=O)C1=CC=CC=C1,NEGATIVE,330.1135,329.1062,"Any[77.0396, 80.0268, 93.0346, 108.0217, 111.0007, 117.0458, 120.0456, 121.0295, 151.0069, 154.0064, 154.9906, 161.0356, 176.1076, 194.9965, 271.028]","[252.0666, 249.07940000000002, 236.0716, 221.0845, 218.1055, 212.06040000000002, 209.06060000000002, 208.07670000000002, 178.0993, 175.0998, 174.1156, 168.0706, 152.9986, 134.1097, 58.07819999999998]"
LU086356.txt,Halofenozide,C18H19ClN2O2,CNKHSLKYRMDDNQ-UHFFFAOYSA-N,CC(C)(C)N(NC(=O)C1=CC=C(Cl)C=C1)C(=O)C1=CC=CC=C1,NEGATIVE,330.1135,329.1062,"Any[93.0346, 108.0218, 111.0007, 117.0457, 121.0296, 154.9908]","[236.0716, 221.08440000000002, 218.1055, 212.0605, 208.07659999999998, 174.1154]"
LU086451.txt,Oxypurinol,C5H4N4O2,HXNFUBHNUDHIGC-UHFFFAOYSA-N,O=C1NC2=NNC=C2C(=O)N1,NEGATIVE,152.0334,151.0261,"Any[95.0251, 107.0366, 108.0204, 123.0201, 151.0261]","[56.00100000000002, 43.98950000000001, 43.00570000000002, 28.006000000000014]"
LU086452.txt,Oxypurinol,C5H4N4O2,HXNFUBHNUDHIGC-UHFFFAOYSA-N,O=C1NC2=NNC=C2C(=O)N1,NEGATIVE,152.0334,151.0261,"Any[65.9985, 95.0251, 108.0204, 123.0202, 151.0261]","[85.0276, 56.00100000000002, 43.00570000000002, 28.00590000000001]"
LU086453.txt,Oxypurinol,C5H4N4O2,HXNFUBHNUDHIGC-UHFFFAOYSA-N,O=C1NC2=NNC=C2C(=O)N1,NEGATIVE,152.0334,151.0261,"Any[65.0145, 65.9986, 95.0252, 107.0364, 108.0204, 123.0199, 151.0261]","[86.01160000000002, 85.02750000000002, 56.000900000000016, 43.98970000000001, 43.00570000000002, 28.006200000000007]"
LU086454.txt,Oxypurinol,C5H4N4O2,HXNFUBHNUDHIGC-UHFFFAOYSA-N,O=C1NC2=NNC=C2C(=O)N1,NEGATIVE,152.0334,151.0261,"Any[52.0192, 65.0145, 65.9986, 90.0099, 95.025, 108.0204, 123.0197, 133.0154, 151.0261]","[99.00690000000002, 86.01160000000002, 85.02750000000002, 61.01620000000001, 56.00110000000001, 43.00570000000002, 28.006400000000014, 18.010700000000014]"
LU086455.txt,Oxypurinol,C5H4N4O2,HXNFUBHNUDHIGC-UHFFFAOYSA-N,O=C1NC2=NNC=C2C(=O)N1,NEGATIVE,152.0334,151.0261,"Any[52.0192, 65.0145, 65.9986, 80.0254, 90.0097, 95.025, 108.0204, 133.0155, 151.0262]","[99.00690000000002, 86.01160000000002, 85.02750000000002, 71.00070000000001, 61.01640000000002, 56.00110000000001, 43.00570000000002, 18.01060000000001]"
LU086456.txt,Oxypurinol,C5H4N4O2,HXNFUBHNUDHIGC-UHFFFAOYSA-N,O=C1NC2=NNC=C2C(=O)N1,NEGATIVE,152.0334,151.0261,"Any[52.0192, 65.0145, 65.9986, 80.0255, 90.0097, 108.0204, 133.0154, 151.0262]","[99.00690000000002, 86.01160000000002, 85.02750000000002, 71.00060000000002, 61.01640000000002, 43.00570000000002, 18.010700000000014]"
LU086651.txt,4'-Sulfamylacetanilide,C8H10N2O3S,PKOFBDHYTMYVGJ-UHFFFAOYSA-N,CC(=O)NC1=CC=C(C=C1)S(N)(=O)=O,NEGATIVE,214.0412,213.0339,"Any[77.9655, 78.9733, 79.9573, 79.9814, 92.0505, 106.0536, 133.0536, 134.0611, 149.0481, 149.072, 171.0233, 197.0152, 213.0339]","[135.0684, 134.0606, 133.07659999999998, 133.0525, 120.98339999999999, 106.98029999999999, 79.9803, 78.97279999999998, 63.98579999999998, 63.961899999999986, 42.01059999999998, 16.018699999999995]"
LU086652.txt,4'-Sulfamylacetanilide,C8H10N2O3S,PKOFBDHYTMYVGJ-UHFFFAOYSA-N,CC(=O)NC1=CC=C(C=C1)S(N)(=O)=O,NEGATIVE,214.0412,213.0339,"Any[63.9624, 77.9655, 78.9732, 79.9573, 79.9812, 92.0506, 93.9604, 94.0297, 106.0536, 107.0614, 122.0249, 133.0533, 134.0612, 136.0405, 149.0483, 149.072, 150.056, 171.0234, 172.0075, 197.0027, 197.0153, 213.0339]","[149.0715, 135.0684, 134.0607, 133.07659999999998, 133.0527, 120.98329999999999, 119.07349999999998, 119.00419999999998, 106.98029999999999, 105.97249999999998, 91.00899999999999, 79.98059999999998, 78.97269999999997, 76.99339999999998, 63.98559999999998, 63.961899999999986, 62.97789999999998, 42.01049999999998, 41.026399999999995, 16.031199999999984, 16.018599999999992]"
LU086653.txt,4'-Sulfamylacetanilide,C8H10N2O3S,PKOFBDHYTMYVGJ-UHFFFAOYSA-N,CC(=O)NC1=CC=C(C=C1)S(N)(=O)=O,NEGATIVE,214.0412,213.0339,"Any[61.9706, 63.9625, 77.9655, 78.9734, 79.9573, 79.9811, 80.9653, 92.0506, 93.9604, 94.0299, 106.0298, 106.0537, 107.0377, 107.0615, 118.0299, 122.0247, 133.0409, 133.0533, 134.0612, 136.0403, 148.0641, 149.0482, 149.072, 150.0197, 150.056, 164.0362, 171.0234, 172.0073, 181.9919, 197.0151, 213.034]","[151.0633, 149.07139999999998, 135.0684, 134.0605, 133.07659999999998, 133.0528, 132.0686, 120.98329999999999, 119.07349999999998, 119.00399999999999, 107.0041, 106.98019999999998, 105.99619999999999, 105.9724, 95.00399999999999, 91.00919999999999, 79.993, 79.98059999999998, 78.97269999999997, 76.99359999999999, 64.96979999999999, 63.98569999999998, 63.961899999999986, 63.01419999999999, 62.97789999999998, 48.99769999999998, 42.01049999999998, 41.0266, 31.042, 16.0188]"
